,Date,SPY_Open,SPY_High,SPY_Low,SPY_Close,SPY_Adj Close,SPY_Volume,QQQ_Open,QQQ_High,QQQ_Low,QQQ_Close,QQQ_Adj Close,QQQ_Volume,IWM_Open,IWM_High,IWM_Low,IWM_Close,IWM_Adj Close,IWM_Volume,unemployment_Actual,unemployment_Forecast,unemployment_Previous,Announcement_Day
805,3/16/2021,397.070007,397.829987,395.079987,395.910004,377.535889,73722500,321.089996,324.200012,319.100006,320.579987,314.120392,54925900,234.020004,234.089996,229.119995,230.5,221.21344,24675000,6.20%,6.30%,6.30%,FALSE
806,3/17/2021,394.529999,398.119995,393.299988,397.26001,378.823242,97959300,317.450012,323.850006,315.679993,321.899994,315.413757,78258700,228.970001,232.820007,227.360001,232.309998,222.950516,29422600,6.20%,6.30%,6.30%,FALSE
807,3/18/2021,394.480011,396.720001,390.75,391.480011,373.311462,115349100,316.869995,317.880005,311.570007,312.040009,305.752502,82718100,230.800003,232.929993,224.610001,225.240005,216.16539,35637200,6.20%,6.30%,6.30%,FALSE
808,3/19/2021,389.880005,391.570007,387.149994,389.480011,372.620697,113624500,311.869995,314.730011,309.660004,313.140015,306.830292,78446200,224.570007,228.600006,222.949997,226.940002,217.79689,40855600,6.20%,6.30%,6.30%,FALSE
809,3/22/2021,390.029999,394.070007,389.970001,392.589996,375.596069,73778600,315.209991,320.73999,315.209991,318.609985,312.584351,56194800,227.679993,228.100006,224.100006,225.229996,216.155762,26128400,6.20%,6.30%,6.30%,FALSE
810,3/23/2021,391.910004,393.459991,388.660004,389.5,372.639832,90686600,319.730011,321.089996,316.380005,317.220001,311.220673,53455400,223.160004,223.860001,216.029999,217.059998,208.314941,43660700,6.20%,6.30%,6.30%,FALSE
811,3/24/2021,391,392.75,387.470001,387.519989,370.745544,97588600,318.630005,318.670013,311.720001,311.869995,305.971802,64803700,219.860001,221.330002,212.039993,212.039993,203.497147,47270200,6.20%,6.30%,6.30%,FALSE
812,3/25/2021,385.980011,390.549988,383.899994,389.700012,372.831207,116128600,309.970001,312.890015,307.390015,311.329987,305.442047,78729000,209.339996,217.520004,208.029999,216.660004,208.322083,59244600,6.20%,6.30%,6.30%,FALSE
813,3/26/2021,390.929993,396.410004,390.290009,395.980011,378.839386,114409100,311.109985,316.329987,309.670013,316,310.023773,63519600,218.960007,220.679993,215.960007,220.610001,212.120041,34452600,6.20%,6.30%,6.30%,FALSE
814,3/29/2021,394.399994,396.75,392.809998,395.779999,378.648041,108107600,315.450012,316.98999,312.470001,315.910004,309.935455,54608000,219.009995,220.929993,214.080002,214.399994,206.149033,38078800,6.20%,6.30%,6.30%,FALSE
815,3/30/2021,394.420013,395.450012,393.019989,394.730011,377.643402,76262200,313.890015,314.910004,311.540009,314.320007,308.375549,44635700,214.389999,218.679993,213.139999,218.009995,209.620102,36205400,6.20%,6.30%,6.30%,FALSE
816,3/31/2021,395.339996,398,395.309998,396.329987,379.174133,112734200,316.160004,320.73999,315.809998,319.130005,313.094604,55032500,219.169998,222.399994,219.119995,220.940002,212.437363,34800100,6.20%,6.30%,6.30%,FALSE
817,4/1/2021,398.399994,400.670013,398.179993,400.609985,383.26889,99682900,323.070007,324.709991,322.809998,324.570007,318.431641,55685600,222.399994,223.899994,222.020004,223.740005,215.129623,29799200,6.20%,6.30%,6.30%,FALSE
818,4/2/2021,,,,,,,,,,,,,,,,,,,6.00%,6.00%,6.20%,TRUE
819,4/5/2021,403.459991,406.940002,403.380005,406.359985,388.769989,91684800,327.130005,331.839996,326.880005,331.049988,324.789124,42172500,226.399994,226.539993,223.570007,224.970001,216.312271,27826600,6.00%,6.00%,6.20%,FALSE
820,4/6/2021,405.76001,407.23999,405.399994,406.119995,388.540436,62021000,330.730011,332.829987,330.019989,330.820007,324.563507,33537200,225,226.690002,223.839996,224.309998,215.677673,24907800,6.00%,6.00%,6.20%,FALSE
821,4/7/2021,405.940002,406.959991,405.450012,406.589996,388.990021,55836300,330.329987,332.480011,329.369995,331.619995,325.348267,32046400,224.229996,224.369995,219.940002,220.690002,212.196976,26233700,6.00%,6.00%,6.20%,FALSE
822,4/8/2021,407.929993,408.579987,406.929993,408.519989,390.836487,57863100,334.559998,335.269989,333.73999,335.079987,328.742889,29940800,221.839996,222.820007,219.389999,222.559998,213.99501,23989400,6.00%,6.00%,6.20%,FALSE
823,4/9/2021,408.390015,411.670013,408.26001,411.48999,393.678009,61104600,333.679993,337.320007,332.920013,337.109985,330.734528,36664900,222.490005,223.089996,221.240005,222.589996,214.023849,23267400,6.00%,6.00%,6.20%,FALSE
824,4/12/2021,410.850006,411.929993,410.200012,411.640015,393.821533,56704900,336.040009,337.100006,334.730011,336.670013,330.302917,25833000,222.720001,222.929993,220.399994,221.720001,213.187332,20533900,6.00%,6.00%,6.20%,FALSE
825,4/13/2021,411.529999,413.529999,411.119995,412.859985,394.988617,56551000,338.23999,341.079987,338.019989,340.600006,334.1586,30374000,221.479996,222.570007,218.830002,221.139999,212.629639,24608400,6.00%,6.00%,6.20%,FALSE
826,4/14/2021,412.829987,413.959991,410.869995,411.450012,393.639679,61659900,340.850006,340.980011,335.670013,336.51001,330.145844,42564300,221.869995,226,221.800003,223.320007,214.725769,27362000,6.00%,6.00%,6.20%,FALSE
827,4/15/2021,413.73999,416.160004,413.690002,415.869995,397.868317,60229800,339.470001,342.01001,336.220001,341.609985,335.149414,36342800,225.089996,225.119995,222.259995,224.289993,215.658463,20587300,6.00%,6.00%,6.20%,FALSE
828,4/16/2021,417.25,417.910004,415.730011,417.26001,399.198212,82037300,342.149994,342.230011,340.079987,342.01001,335.541901,40860100,225.399994,225.679993,223.009995,224.649994,216.004578,23943000,6.00%,6.00%,6.20%,FALSE
829,4/19/2021,416.26001,416.73999,413.790009,415.209991,397.236908,78498500,340.390015,341.579987,336.899994,338.880005,332.471039,34533100,223.710007,224.660004,219.940002,221.729996,213.196945,25285900,6.00%,6.00%,6.20%,FALSE
830,4/20/2021,413.910004,415.089996,410.589996,412.170013,394.328522,81851800,338.200012,339.519989,334.380005,336.410004,330.047729,38081800,220.770004,221.619995,215.240005,217.190002,208.83165,35570800,6.00%,6.00%,6.20%,FALSE
831,4/21/2021,411.51001,416.290009,411.359985,416.070007,398.059692,66793000,335.089996,339.480011,333.970001,339.290009,332.873322,36598100,217.020004,222.619995,215.5,222.5,213.937332,31147800,6.00%,6.00%,6.20%,FALSE
832,4/22/2021,415.890015,416.779999,411.130005,412.269989,394.424164,97582800,338.890015,339.899994,334.01001,335.200012,328.860657,45936100,223.259995,225.330002,220.779999,221.580002,213.052719,31943700,6.00%,6.00%,6.20%,FALSE
833,4/23/2021,412.869995,418.25,412.790009,416.73999,398.700653,73209200,335.850006,340.769989,335.850006,339.420013,333.000885,36381900,222.820007,226.649994,222.020004,225.759995,217.071869,27999500,6.00%,6.00%,6.20%,FALSE
834,4/26/2021,417.440002,418.220001,416.809998,417.609985,399.53302,52182400,339.670013,341.920013,338.899994,341.630005,335.169067,30812000,227,228.690002,226.75,228.110001,219.331451,19069200,6.00%,6.00%,6.20%,FALSE
835,4/27/2021,417.929993,418.140015,416.299988,417.519989,399.446991,51303100,341.929993,342.149994,339.170013,340.149994,333.717041,33187200,228.710007,229.389999,227.509995,228.449997,219.658356,19648100,6.00%,6.00%,6.20%,FALSE
836,4/28/2021,417.809998,419.01001,416.899994,417.399994,399.332062,51238900,339.809998,340.850006,338.329987,339,332.588745,33615700,228.080002,229.490005,227.100006,228.839996,220.033325,16222700,6.00%,6.00%,6.20%,FALSE
837,4/29/2021,420.320007,420.720001,416.440002,420.059998,401.877075,78544300,342.369995,342.799988,336.899994,340.220001,333.785736,37708900,230.850006,230.949997,225.789993,227.990005,219.216034,25500300,6.00%,6.00%,6.20%,FALSE
838,4/30/2021,417.630005,418.540009,416.339996,417.299988,399.23645,85527000,337.700012,340.26001,337.049988,337.98999,331.59787,38263400,225.720001,227.800003,224.139999,224.889999,216.235352,27006000,6.00%,6.00%,6.20%,FALSE
839,5/3/2021,419.429993,419.839996,417.670013,418.200012,400.097443,68128300,339.230011,340,335.730011,336.190002,329.831879,29729700,227.210007,227.410004,224.919998,225.990005,217.292984,18693400,6.00%,6.00%,6.20%,FALSE
840,5/4/2021,416.070007,416.600006,411.670013,415.619995,397.629181,101591200,333.559998,333.890015,326.209991,330.140015,323.896362,65147000,224.600006,226.139999,220.960007,223.289993,214.696915,26892700,6.00%,6.00%,6.20%,FALSE
841,5/5/2021,417.380005,417.630005,415.149994,415.75,397.753571,60162200,332.25,333.140015,328.230011,329.029999,322.807343,46219300,224.279999,224.539993,221.360001,222.399994,213.841156,25139500,6.00%,6.00%,6.20%,FALSE
842,5/6/2021,415.829987,419.209991,413.679993,419.070007,400.929901,74321400,328.76001,331.670013,326.450012,331.51001,325.240387,46814300,222.649994,222.809998,218.639999,222.589996,214.023849,27647300,6.00%,6.00%,6.20%,FALSE
843,5/7/2021,419.890015,422.820007,419.160004,422.119995,403.847778,67733800,334.369995,336.649994,331.690002,334.200012,327.879547,53324500,222.660004,225.929993,222.160004,225.389999,216.716095,26172700,6.10%,5.80%,6.00%,TRUE
844,5/10/2021,422.5,422.73999,417.809998,417.940002,399.848724,81852400,332.779999,332.959991,325.549988,325.76001,319.599213,60700500,225.229996,225.669998,219.589996,219.660004,211.206619,28109100,6.10%,5.80%,6.00%,FALSE
845,5/11/2021,413.100006,415.269989,410.059998,414.209991,396.280182,116888000,319.700012,326.130005,319.019989,325.309998,319.157654,71963600,214.919998,220.389999,214.419998,218.960007,210.533569,39519500,6.10%,5.80%,6.00%,FALSE
846,5/12/2021,411.230011,412.589996,404,405.410004,387.861145,134811000,320.230011,322.619995,316,316.890015,310.896973,91164900,217.100006,218.770004,211.539993,211.850006,203.697159,42113400,6.10%,5.80%,6.00%,FALSE
847,5/13/2021,407.070007,412.350006,407.019989,410.279999,392.520325,106394000,319.920013,322.399994,316.899994,319.339996,313.300598,69877800,213.309998,217.440002,211.800003,215.75,207.447098,37739900,6.10%,5.80%,6.00%,FALSE
848,5/14/2021,413.209991,417.48999,413.179993,416.579987,398.547638,82201600,322.600006,327.329987,322.079987,326.390015,320.217255,44370000,217.940002,221.410004,215.679993,221.020004,212.514267,25070400,6.10%,5.80%,6.00%,FALSE
849,5/17/2021,415.390015,416.390015,413.359985,415.519989,397.533478,65129200,324.630005,326.369995,321.450012,324.410004,318.274719,39395000,219.779999,221.389999,217.899994,221.320007,212.802734,20048500,6.10%,5.80%,6.00%,FALSE
850,5/18/2021,415.799988,416.059998,411.769989,411.940002,394.10849,59810200,325.390015,326.649994,321.940002,322.220001,316.126099,36528500,221.389999,223.240005,219.470001,219.639999,211.187378,24564500,6.10%,5.80%,6.00%,FALSE
851,5/19/2021,406.920013,411.049988,405.329987,410.859985,393.075226,106467100,316.660004,322.899994,316.299988,322.589996,316.489075,66319100,216.029999,218.160004,214.050003,217.949997,209.562424,31202800,6.10%,5.80%,6.00%,FALSE
852,5/20/2021,411.799988,416.630005,411.670013,415.279999,397.303925,78022200,324.119995,329.709991,323.890015,328.829987,322.611145,46466100,218.270004,219.869995,216.330002,219.399994,210.956619,24932800,6.10%,5.80%,6.00%,FALSE
853,5/21/2021,416.869995,418.200012,414.450012,414.940002,396.978699,76578700,330.429993,330.859985,326.640015,327.01001,320.8255,50330400,221.330002,222.369995,219.350006,219.970001,211.5047,24213700,6.10%,5.80%,6.00%,FALSE
854,5/24/2021,417.339996,420.320007,417.079987,419.170013,401.025543,51376700,329.369995,333.670013,326.899994,332.51001,326.221527,32475800,221.179993,222.449997,220,221.399994,212.879654,18324200,6.10%,5.80%,6.00%,FALSE
855,5/25/2021,420.329987,420.709991,417.619995,418.23999,400.135712,57451400,334.070007,334.809998,331.76001,332.970001,326.672852,31280300,222.229996,223.710007,219.190002,219.259995,210.822006,20514900,6.10%,5.80%,6.00%,FALSE
856,5/26/2021,418.869995,419.609985,417.76001,419.070007,400.929901,43088600,333.660004,334.609985,332.950012,334.130005,327.810883,25444900,220.130005,223.690002,220.119995,223.350006,214.754608,20388200,6.10%,5.80%,6.00%,FALSE
857,5/27/2021,420.170013,420.720001,418.98999,419.290009,401.140259,56707700,333.670013,334.540009,332.670013,332.880005,326.584503,27931700,225.039993,226.360001,224.179993,225.649994,216.96611,21225700,6.10%,5.80%,6.00%,FALSE
858,5/28/2021,420.970001,421.25,419.790009,420.040009,401.857849,58520200,334.119995,335.570007,333.600006,333.929993,327.614655,29927400,227.080002,227.179993,225.050003,225.5,216.821869,20668400,6.10%,5.80%,6.00%,FALSE
859,6/1/2021,422.570007,422.720001,419.200012,419.670013,401.503906,54216600,335.299988,335.790009,331.429993,332.820007,326.525635,31145400,227.460007,228.559998,225.960007,228.059998,219.283356,23081500,6.10%,5.80%,6.00%,FALSE
860,6/2/2021,420.369995,421.230011,419.290009,420.329987,402.135284,49097100,333.25,334.339996,331.700012,333.470001,327.163361,22047900,228.910004,228.919998,226.830002,228.330002,219.542969,18927500,6.10%,5.80%,6.00%,FALSE
861,6/3/2021,417.850006,419.98999,416.279999,418.769989,400.642822,58138800,330.549988,331.859985,328.279999,330,323.758972,37057800,226.820007,227.619995,224.039993,226.419998,217.706482,24811500,6.10%,5.80%,6.00%,FALSE
862,6/4/2021,420.75,422.920013,418.839996,422.600006,404.307007,55938800,331.850006,336.059998,331.779999,335.600006,329.253113,38736500,227.559998,228.059998,226.210007,227.399994,218.648743,19395800,5.80%,5.90%,6.10%,TRUE
863,6/7/2021,422.589996,422.779999,421.190002,422.190002,403.914734,51555000,335.049988,336.660004,334.339996,336.600006,330.234131,32611900,227.889999,230.779999,227.25,230.449997,221.581345,24049900,5.80%,5.90%,6.10%,FALSE
864,6/8/2021,423.109985,423.209991,420.320007,422.279999,404.000885,47134300,338.399994,339.290009,335.029999,336.76001,330.391144,27282800,231.210007,233.479996,229.979996,232.889999,223.927475,27770300,5.80%,5.90%,6.10%,FALSE
865,6/9/2021,423.179993,423.26001,421.410004,421.649994,403.398132,48436300,338.170013,338.970001,336.649994,336.839996,330.469635,21485300,233.539993,233.639999,230.979996,231.339996,222.437119,18700600,5.80%,5.90%,6.10%,FALSE
866,6/10/2021,422.959991,424.630005,421.549988,423.609985,405.273254,51020100,337.190002,340.459991,336.730011,340.350006,333.913269,33702100,231.679993,232.179993,228.710007,229.279999,220.787567,29069000,5.80%,5.90%,6.10%,FALSE
867,6/11/2021,424.200012,424.429993,422.820007,424.309998,405.943024,45570800,340.359985,341.25,339.690002,341.23999,334.786377,21222800,230.300003,231.800003,230.070007,231.699997,223.117935,16707200,5.80%,5.90%,6.10%,FALSE
868,6/14/2021,424.429993,425.369995,423.100006,425.26001,406.851929,42358500,341.679993,344.519989,340.459991,344.51001,337.994568,27827700,232.309998,233.350006,230.139999,231.020004,222.46312,19182800,5.80%,5.90%,6.10%,FALSE
869,6/15/2021,425.420013,425.459991,423.540009,424.480011,406.105621,51508500,344.149994,344.470001,341.519989,342.26001,335.787109,35963800,231.119995,231.470001,228.479996,230.360001,221.827576,17039900,5.80%,5.90%,6.10%,FALSE
870,6/16/2021,424.630005,424.869995,419.920013,422.109985,403.838226,80386100,342.73999,343.839996,337.450012,341.01001,334.56076,55399500,229.699997,230.679993,227.639999,229.869995,221.355728,24527000,5.80%,5.90%,6.10%,FALSE
871,6/17/2021,421.670013,423.019989,419.320007,421.970001,403.704285,90949700,339.970001,346.380005,339.920013,345.339996,338.808868,59722700,229.240005,230.199997,224.520004,227.289993,218.871277,48292500,5.80%,5.90%,6.10%,FALSE
872,6/18/2021,417.089996,417.829987,414.700012,414.920013,398.258179,118676300,343.630005,344.809998,341.859985,342.630005,336.150146,55414900,223.699997,225.740005,221.130005,222.130005,213.90239,54023700,5.80%,5.90%,6.10%,FALSE
873,6/21/2021,416.799988,421.059998,415.929993,420.859985,403.959595,72822000,342.429993,344.690002,340.149994,344.359985,338.239288,32992600,224.050003,227.5,223.279999,226.880005,218.476486,26736400,5.80%,5.90%,6.10%,FALSE
874,6/22/2021,420.850006,424,420.079987,423.109985,406.119263,57700300,344.149994,348.029999,343.839996,347.570007,341.392242,28941600,226.270004,228.410004,224.720001,227.910004,219.468307,21188500,5.80%,5.90%,6.10%,FALSE
875,6/23/2021,423.190002,424.049988,422.51001,422.600006,405.629761,49445400,347.51001,348.920013,346.880005,347.73999,341.559296,27188500,227.990005,229.960007,227.990005,228.660004,220.190536,22387500,5.80%,5.90%,6.10%,FALSE
876,6/24/2021,424.890015,425.549988,424.619995,425.100006,408.029388,45110300,349.730011,351.459991,349.170013,349.890015,343.671051,32581600,230.119995,231.910004,228.720001,231.889999,223.300903,21732500,5.80%,5.90%,6.10%,FALSE
877,6/25/2021,425.899994,427.089996,425.549988,426.609985,409.478729,58129500,350.470001,350.720001,348.839996,349.459991,343.248627,28682800,232.289993,233.410004,231.75,232.279999,223.676453,27619000,5.80%,5.90%,6.10%,FALSE
878,6/28/2021,427.170013,427.649994,425.890015,427.470001,410.304199,53159600,350.779999,353.850006,350.720001,353.709991,347.423126,39130300,232.240005,232.589996,228.770004,230.440002,221.904587,25006000,5.80%,5.90%,6.10%,FALSE
879,6/29/2021,427.880005,428.559998,427.130005,427.700012,410.524963,35970500,353.529999,355.019989,352.670013,354.98999,348.680359,29426000,231.229996,231.729996,228.770004,229.339996,220.845352,18844300,5.80%,5.90%,6.10%,FALSE
880,6/30/2021,427.209991,428.779999,427.179993,428.059998,410.870453,64827900,354.829987,355.230011,353.829987,354.429993,348.13031,32724000,228.649994,230.320007,227.759995,229.369995,220.874222,26039000,5.80%,5.90%,6.10%,FALSE
881,7/1/2021,428.869995,430.600006,428.799988,430.429993,413.145325,53441000,354.070007,355.089996,352.679993,354.570007,348.267822,29290000,230.809998,231.850006,229.710007,231.389999,222.819412,18089100,5.80%,5.90%,6.10%,FALSE
882,7/2/2021,431.670013,434.100006,430.519989,433.720001,416.303253,57697700,356.519989,358.970001,356.279999,358.640015,352.265472,32727200,232,232.080002,228.559998,229.190002,220.700897,21029700,5.90%,5.60%,5.80%,TRUE
883,7/6/2021,433.779999,434.01001,430.01001,432.929993,415.544861,68710400,359.26001,360.480011,356.48999,360.190002,353.787964,38842400,229.360001,229.460007,223.869995,225.860001,217.494263,27771300,5.90%,5.60%,5.80%,FALSE
884,7/7/2021,433.660004,434.76001,431.51001,434.459991,417.013489,63549500,362.450012,362.76001,358.940002,360.950012,354.534393,35265200,225.539993,226.669998,221.800003,223.759995,215.472015,28521500,5.90%,5.60%,5.80%,FALSE
885,7/8/2021,428.779999,431.730011,427.519989,430.920013,413.615662,97595200,355.73999,359.649994,354.420013,358.769989,352.393158,50890000,219.309998,224.080002,217.850006,221.699997,213.488327,42297900,5.90%,5.60%,5.80%,FALSE
886,7/9/2021,432.529999,435.839996,430.709991,435.519989,418.030914,76238600,358.170013,361.5,357.570007,361.01001,354.593414,35184500,224.160004,226.449997,223.339996,226.380005,217.994995,23976400,5.90%,5.60%,5.80%,FALSE
887,7/12/2021,435.429993,437.350006,434.970001,437.079987,419.52829,52889600,362.450012,362.890015,360.829987,362.420013,355.978241,25717700,225.559998,226.889999,224.550003,226.570007,218.177933,16831000,5.90%,5.60%,5.80%,FALSE
888,7/13/2021,436.23999,437.839996,435.309998,435.589996,418.098175,52911300,362.029999,365.470001,361.540009,362.420013,355.978241,39723000,225.229996,225.740005,222.220001,222.300003,214.066101,25357500,5.90%,5.60%,5.80%,FALSE
889,7/14/2021,437.399994,437.920013,434.910004,436.23999,418.722015,64130400,364.829987,365.48999,362.220001,363.070007,356.61676,35336400,223.710007,224.360001,218.550003,218.869995,210.763168,30594100,5.90%,5.60%,5.80%,FALSE
890,7/15/2021,434.809998,435.529999,432.720001,434.75,417.29184,55126400,362.980011,363.190002,358.459991,360.519989,354.112061,53391600,217.830002,219.059998,214.940002,217.630005,209.569077,45477000,5.90%,5.60%,5.80%,FALSE
891,7/16/2021,436.01001,436.059998,430.920013,431.339996,414.018799,75874700,361.399994,362.410004,357.23999,357.600006,351.243958,47262000,219.830002,219.880005,214.470001,214.949997,206.988373,36620200,5.90%,5.60%,5.80%,FALSE
892,7/19/2021,426.190002,431.410004,421.970001,424.970001,407.904572,147987000,354.049988,355.179993,352.040009,354.670013,348.366058,64404600,210.630005,214.449997,209.050003,211.729996,203.887634,58571000,5.90%,5.60%,5.80%,FALSE
893,7/20/2021,425.679993,432.420013,424.829987,431.059998,413.749969,99608200,355.630005,360.279999,353.799988,358.790009,352.412811,42183700,212.199997,219.270004,211.259995,218.300003,210.214264,40794600,5.90%,5.60%,5.80%,FALSE
894,7/21/2021,432.339996,434.700012,431.01001,434.549988,417.099884,64724400,358.350006,361.559998,358.119995,361.559998,355.133606,30259900,219.449997,222.220001,219.360001,222.059998,213.834991,28278700,5.90%,5.60%,5.80%,FALSE
895,7/22/2021,434.73999,435.720001,433.690002,435.459991,417.973297,47878500,361.769989,363.959991,361.769989,363.950012,357.48114,30252200,221.470001,221.929993,217.580002,218.529999,210.43576,32879000,5.90%,5.60%,5.80%,FALSE
896,7/23/2021,437.519989,440.299988,436.790009,439.940002,422.273499,63766600,365.309998,368.48999,363.920013,368.200012,361.655579,31960800,219.869995,219.949997,216.910004,219.550003,211.417969,23660300,5.90%,5.60%,5.80%,FALSE
897,7/26/2021,439.309998,441.029999,439.26001,441.019989,423.310089,43719200,367.48999,368.890015,366.600006,368.48999,361.94046,28438100,220.389999,222.050003,219.149994,220.190002,212.034286,22194200,5.90%,5.60%,5.80%,FALSE
898,7/27/2021,439.910004,439.940002,435.98999,439.01001,421.380829,67397100,368.220001,368.220001,360.160004,364.429993,357.952545,57933100,219.009995,219.080002,215.380005,217.619995,209.559464,35063600,5.90%,5.60%,5.80%,FALSE
899,7/28/2021,439.679993,440.299988,437.309998,438.829987,421.208038,52472400,365.600006,367.450012,363.23999,365.829987,359.327698,42066200,219,222.589996,217.399994,220.820007,212.64093,33043700,5.90%,5.60%,5.80%,FALSE
900,7/29/2021,439.820007,441.799988,439.809998,440.649994,422.954895,47435300,365.25,367.679993,365.25,366.480011,359.966156,25672500,222.789993,224.440002,222.139999,222.520004,214.277969,22634800,5.90%,5.60%,5.80%,FALSE
901,7/30/2021,437.910004,440.059998,437.769989,438.51001,420.900909,68951200,362.440002,365.170013,362.410004,364.570007,358.090118,36484600,221.649994,224.050003,220.279999,221.050003,212.862396,28473000,5.90%,5.60%,5.80%,FALSE
902,8/2/2021,440.339996,440.929993,437.209991,437.589996,420.017822,58783300,366.279999,366.880005,363.869995,364.600006,358.119537,27334100,222.470001,224.550003,219.639999,219.949997,211.803162,24192600,5.90%,5.60%,5.80%,FALSE
903,8/3/2021,438.440002,441.279999,436.100006,441.149994,423.434875,58053900,365.279999,366.929993,362,366.809998,360.290283,35558500,220.619995,221.119995,217.100006,220.860001,212.679443,27798600,5.90%,5.60%,5.80%,FALSE
904,8/4/2021,439.779999,441.119995,438.730011,438.980011,421.35202,46732200,366.769989,368.320007,365.630005,367.339996,360.810852,29602200,219.100006,221.199997,217.889999,218.110001,210.031326,25588500,5.90%,5.60%,5.80%,FALSE
905,8/5/2021,440.220001,441.850006,439.880005,441.76001,424.020325,38969700,368.179993,369.910004,367.450012,369.670013,363.099487,21443900,219.089996,222.440002,218.679993,222.029999,213.806107,23915200,5.90%,5.60%,5.80%,FALSE
906,8/6/2021,442.100006,442.940002,441.799988,442.48999,424.721069,46930000,368.369995,369.369995,366.910004,368.049988,361.508148,33332100,223.75,225.210007,222.139999,223.389999,215.115738,24429200,5.40%,5.70%,5.90%,TRUE
907,8/9/2021,442.459991,442.799988,441.309998,442.130005,424.375519,41222600,368.519989,369.269989,367.390015,368.730011,362.176178,25960200,222.919998,223.190002,221.210007,222.160004,213.931274,17225600,5.40%,5.70%,5.90%,FALSE
908,8/10/2021,442.609985,443.440002,441.880005,442.679993,424.903412,43339300,369.26001,369.559998,365.619995,366.839996,360.319672,35130800,222.639999,223.220001,221.190002,222.600006,214.354996,22681600,5.40%,5.70%,5.90%,FALSE
909,8/11/2021,443.820007,443.880005,442.619995,443.779999,425.959229,44034300,368.140015,368.649994,364.839996,366.209991,359.700928,34249800,223.020004,223.729996,220.470001,223.690002,215.404633,25691300,5.40%,5.70%,5.90%,FALSE
910,8/12/2021,443.619995,445.26001,442.660004,445.109985,427.235809,38909400,365.690002,367.899994,364.299988,367.529999,360.997467,25969200,223.759995,223.839996,221.710007,223.160004,214.894287,23269500,5.40%,5.70%,5.90%,FALSE
911,8/13/2021,445.589996,445.940002,445.070007,445.920013,428.013306,39470300,367.890015,369.160004,367.380005,368.820007,362.264557,19336200,222.979996,223.300003,220.699997,221.130005,212.939438,20813700,5.40%,5.70%,5.90%,FALSE
912,8/16/2021,444.529999,447.109985,442.869995,446.970001,429.021179,73740000,367.670013,369.019989,363.700012,368.980011,362.421722,34856900,219.770004,220.259995,217.649994,219.070007,210.955765,24074400,5.40%,5.70%,5.90%,FALSE
913,8/17/2021,444.23999,444.959991,440.850006,444.040009,426.208893,92673900,366.149994,367.149994,363.230011,365.730011,359.229431,44793900,216.660004,217.440002,213.75,216.399994,208.384659,35161500,5.40%,5.70%,5.90%,FALSE
914,8/18/2021,442.959991,444.630005,438.920013,439.179993,421.543915,89351900,365.179993,366.619995,361.869995,362.209991,355.772034,38541900,216.100006,218.039993,214.369995,214.509995,206.564651,29102300,5.40%,5.70%,5.90%,FALSE
915,8/19/2021,436.269989,441.140015,436.119995,439.859985,422.196625,92812200,360.220001,365.679993,359.959991,363.959991,357.490936,48499400,212.429993,214.070007,210.679993,211.940002,204.089828,38119900,5.40%,5.70%,5.90%,FALSE
916,8/20/2021,440.230011,443.709991,439.709991,443.359985,425.556122,72008700,365.059998,368.140015,364.73999,367.730011,361.19397,39486000,212.100006,216.020004,211.419998,215.520004,207.537262,31759500,5.40%,5.70%,5.90%,FALSE
917,8/23/2021,445.160004,448.230011,443.440002,447.26001,429.299561,54973000,368.799988,373.940002,368.790009,373.230011,366.596191,34034700,217.479996,219.940002,217.440002,219.619995,211.485367,25778800,5.40%,5.70%,5.90%,FALSE
918,8/24/2021,447.970001,448.540009,447.420013,447.970001,429.980988,38744700,373.839996,374.98999,373.359985,374.369995,367.715881,21732900,220.320007,221.919998,219.690002,221.779999,213.565399,18677900,5.40%,5.70%,5.90%,FALSE
919,8/25/2021,448.170013,449.459991,447.769989,448.910004,430.88324,40529700,374.630005,375.390015,373.859985,374.799988,368.138275,20441900,221.770004,223.970001,220.850006,222.559998,214.316452,21548000,5.40%,5.70%,5.90%,FALSE
920,8/26/2021,448.609985,448.859985,446.160004,446.26001,428.339691,57829600,373.920013,374.619995,371.970001,372.420013,365.800568,29133300,222.139999,223.160004,219.740005,220.199997,212.0439,22380300,5.40%,5.70%,5.90%,FALSE
921,8/27/2021,447.119995,450.649994,447.059998,450.25,432.169434,77235100,373.070007,376.559998,372.570007,376.040009,369.356262,27104700,220.649994,227.029999,220.570007,226.410004,218.023895,33998500,5.40%,5.70%,5.90%,FALSE
922,8/30/2021,450.970001,453.070007,450.709991,452.230011,434.069916,48357400,376.850006,380.76001,376.829987,380.26001,373.501221,27295700,227.25,227.350006,224.979996,225.479996,217.128326,20733300,5.40%,5.70%,5.90%,FALSE
923,8/31/2021,452.130005,452.48999,450.920013,451.559998,433.426819,59300200,380.51001,380.579987,378.359985,379.950012,373.196716,29628200,225.240005,226.610001,224.330002,225.919998,217.552017,20839800,5.40%,5.70%,5.90%,FALSE
924,9/1/2021,452.559998,453.109985,451.549988,451.799988,433.657196,48721400,381.040009,382.709991,380.369995,380.579987,373.815491,28138300,226.830002,228.240005,224.869995,227.440002,219.015732,20451500,5.40%,5.70%,5.90%,FALSE
